smiles,iupac_name,is_toxic,token_count
CC(=O)NC1=CC=C(C=C1)O,N-(4-hydroxyphenyl)acetamide,0,11
CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,2-[4-(2-methylpropyl)phenyl]propanoic acid,0,20
C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,(2S)-2-(6-methoxynaphthalen-2-yl)propanoic acid,0,23
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,1-[4-(2-methoxyethyl)phenoxy]-3-(propan-2-ylamino)propan-2-ol,0,34
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,0,29
CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,"3-O-ethyl 5-O-methyl 2-(2-aminoethoxymethyl)-4-(2-chlorophenyl)-6-methyl-1,4-dihydropyridine-3,5-dicarboxylate",0,56
C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,4-chloro-2-(furan-2-ylmethylamino)-5-sulfamoylbenzoic acid,0,24
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,"S-[(7R,8R,9S,10R,13S,14S,17R)-10,13-dimethyl-3,5'-dioxospiro[2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-17,2'-oxolane]-7-yl] ethanethioate",0,91
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,"3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3-[(2R,4S,5S,6R)-5-[(2S,4S,5S,6R)-5-[(2S,4S,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-12,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",1,198
C1=NNC2=C1C(=O)NC=N2.C1=NNC2=C1C(=O)NC=N2,"1,5-dihydropyrazolo[5,4-d]pyrimidin-4-one",0,19
N.N.Cl[Pt]Cl,cisplatin,1,7
C1CNP(=O)(OC1)N(CCCl)CCCl,"N,N-bis(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine",1,39
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,"(2S)-2-[[4-[(2,4-diaminopteridin-6-yl)methyl-methylamino]benzoyl]amino]pentanedioic acid",1,43
CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,"methyl (1R,9R,10S,11R,12R,19R)-11-acetyloxy-12-ethyl-4-[(13S,15S,17S)-17-ethyl-17-hydroxy-13-methoxycarbonyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl]-8-formyl-10-hydroxy-5-methoxy-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraene-10-carboxylate",1,165
C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,"2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",1,25
CCOC1=CC=C(C=C1)NC(=O)C,N-(4-ethoxyphenyl)acetamide,1,12
C1C=CC=C1,"cyclopenta-1,3-diene",1,10
C/C=C/C=C,"(3E)-penta-1,3-diene",1,14
C#CCO,prop-2-yn-1-ol,1,10
C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,coronene,1,3
C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2,perylene,1,3
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,benzo[a]pyrene,1,6
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,benzo[a]anthracene,1,6
C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,"pentacyclo[10.7.1.02,7.08,20.013,18]icosa-1(19),2(7),3,5,8(20),9,11,13,15,17-decaene",1,55
C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1,benzo[k]fluoranthene,1,6
C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,"naphtho[1,2-b]phenanthrene",1,10
C1=COC(=C1)CO,furan-2-ylmethanol,1,9
CC(C)(C)C1=CC=C(C=C1)O,4-tert-butylphenol,1,7
COCCO,2-methoxyethanol,1,8
CCOCCO,2-ethoxyethanol,1,8
CC1CCCO1,2-methyloxolane,1,8
CCC/C=C/C=O,(E)-hex-2-enal,1,11
C1=CC(=CC=C1C=O)[N+](=O)[O-],4-nitrobenzaldehyde,1,6
CCCCCCCCCCCC(=O)O,dodecanoic acid,0,5
CCCCCCCCCCCCCC(=O)O,tetradecanoic acid,0,5
CCCCCCCCCCCCCCCC(=O)O,hexadecanoic acid,0,5
CCCCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,0,5
C1=CC(=CC=C1C(=O)O)O,4-hydroxybenzoic acid,0,6
C1=CC(=CC(=C1)O)C(=O)O,3-hydroxybenzoic acid,0,6
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,3-nitrobenzoic acid,1,6
C1COC1=O,oxetan-2-one,1,7
C1CC(=O)OC1,oxolan-2-one,1,7
C1CCC(=O)NCC1,azepan-2-one,1,7
CN1CCCC1=O,1-methylpyrrolidin-2-one,1,10
C1C(=O)N1,aziridin-2-one,1,7
C1=CC(=O)NC1=O,"1H-pyrrole-2,5-dione",1,13
CC(=O)OC(=O)C,acetyl acetate,1,6
C1=CC(=O)OC1=O,"furan-2,5-dione",1,9
C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N,acridin-9-amine,1,6
CC1=CN=CN1,5-methyl-1H-imidazole,1,11
CC1=NC2=CC=CC=C2N1,2-methyl-1H-benzimidazole,1,12
COC(=O)N,methyl carbamate,1,5
CCOC(=O)N,ethyl carbamate,1,5
COP(=O)(OC)OC,trimethyl phosphate,1,6
CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,1,6
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,triphenyl phosphate,1,5
CCCCS,butane-1-thiol,1,7
C1=CC=C(C=C1)S,benzenethiol,1,4
CC1=CC=C(C=C1)S,4-methylbenzenethiol,1,8
CC(CCl)Cl,"1,2-dichloropropane",1,9
C(C(CCl)Cl)Cl,"1,2,3-trichloropropane",1,11
C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,"1,1,1,2,2,2-hexachloroethane",1,17
C(F)(F)F,fluoroform,0,2
C(C(F)(F)F)(F)(F)F,"1,1,1,2,2,2-hexafluoroethane",0,17
C(C(F)(F)F)F,"1,1,1,2-tetrafluoroethane",0,13
C1=CC=C(C(=C1)F)F,"1,2-difluorobenzene",1,9
C1=CC(=CC(=C1)F)F,"1,3-difluorobenzene",1,9
C1=CC(=CC=C1F)F,"1,4-difluorobenzene",1,9
CC1=CC=CC=C1Cl,1-chloro-2-methylbenzene,1,11
CC1=CC=C(C=C1)Cl,1-chloro-4-methylbenzene,1,11
CC1=CC=CC=C1F,1-fluoro-2-methylbenzene,1,11
CC1=CC=C(C=C1)F,1-fluoro-4-methylbenzene,1,11
C1=CC(=CC=C1C=O)F,4-fluorobenzaldehyde,0,6
C1=CC(=CC=C1C=O)Cl,4-chlorobenzaldehyde,1,6
C1=CC(=CC(=C1)F)C=O,3-fluorobenzaldehyde,0,6
C(CF)O,2-fluoroethanol,1,7
C1=CC=C(C=C1)CBr,bromomethylbenzene,1,6
C1=CC=C(C=C1)CCl,chloromethylbenzene,1,6
C1=CC(=C(C=C1Cl)Cl)O,"2,4-dichlorophenol",1,8
C1=CC(=C(C(=C1)Cl)O)Cl,"2,6-dichlorophenol",1,8
C1=CC(=C(C=C1O)Cl)Cl,"3,4-dichlorophenol",1,8
CN(C)C=O,"N,N-dimethylformamide",1,9
CC(=O)N(C)C,"N,N-dimethylacetamide",1,6
C(C(=O)N)Cl,2-chloroacetamide,1,6
[O-][Mn](=O)(=O)=O.[K+],potassium permanganate,1,5
[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[Na+].[Na+],sodium dichromate,1,5
[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],potassium dichromate,1,5
[NH4+].[F-],ammonium fluoride,1,7
B(O)(O)O,boric acid,1,3
[O-]Br(=O)=O.[K+],potassium bromate,1,4
F[Si-2](F)(F)(F)(F)F.[Na+].[Na+],sodium fluorosilicate,1,5
Cl[Fe](Cl)Cl,iron(III) chloride,1,7
Cl[Sn]Cl,tin(II) chloride,1,7
Cl[Pb]Cl,lead(II) chloride,1,7
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"1,3,7-trimethylpurine-2,6-dione",0,19
CC(=O)OC1=CC=CC=C1C(=O)O,2-acetyloxybenzoic acid,0,8
C1=CC(=CC=C1N)S(=O)(=O)N,4-aminobenzenesulfonamide,0,8
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,4-amino-N-pyridin-2-ylbenzenesulfonamide,1,16
C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,"4-amino-N-(1,3-thiazol-2-yl)benzenesulfonamide",0,24
CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,2-(diethylamino)ethyl 4-aminobenzoate,0,17
CCOC(=O)C1=CC=C(C=C1)N,ethyl 4-aminobenzoate,0,9
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"3-(2-chlorophenothiazin-10-yl)-N,N-dimethylpropan-1-amine",0,27
CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,"3-chloro-6-(4-methylpiperazin-1-yl)-11H-benzo[b][1,4]benzodiazepine",0,35
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,"3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]ethyl]-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one",0,64
CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,"2-methyl-4-(4-methylpiperazin-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine",0,40
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,"2-[2-(4-benzo[b][1,4]benzothiazepin-6-ylpiperazin-1-yl)ethoxy]ethanol",0,37
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,"7-[4-[4-(2,3-dichlorophenyl)piperazin-1-yl]butoxy]-3,4-dihydro-1H-quinolin-2-one",0,43
[Li+].[Li+].C(=O)([O-])[O-],lithium carbonate,0,5
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,benzo[b][1]benzazepine-11-carboxamide,0,15
CCCC(CCC)C(=O)O,2-propylpentanoic acid,0,9
C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,"6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine",0,29
CC[C@@H](C(=O)N)N1CCCC1=O,(2S)-2-(2-oxopyrrolidin-1-yl)butanamide,0,21
C1CCC(CC1)(CC(=O)O)CN,2-[1-(aminomethyl)cyclohexyl]acetic acid,0,17
CC(C)C[C@@H](CC(=O)O)CN,(3S)-3-(aminomethyl)-5-methylhexanoic acid,0,22
CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,"[(1R,2S,6S,9R)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.02,6]dodecan-6-yl]methyl sulfamate",0,63
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol,0,32
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,"5-methyl-2,5,19-triazatetracyclo[13.4.0.02,7.08,13]nonadeca-1(15),8,10,12,16,18-hexaene",0,49
CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,2-(tert-butylamino)-1-(3-chlorophenyl)propan-1-one,0,24
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-3H-2-benzofuran-5-carbonitrile,1,37
CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,(1S)-1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-3H-2-benzofuran-5-carbonitrile,0,42
C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,"(3S,4R)-3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",0,39
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,"N,N-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine",1,53
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,"3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine",1,38
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,"N-methyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine",0,50
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,"3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine",1,42
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,"3-(6H-benzo[c][1]benzoxepin-11-ylidene)-N,N-dimethylpropan-1-amine",0,35
C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,4-chloro-N-(2-morpholin-4-ylethyl)benzamide,0,20
C1C(C1N)C2=CC=CC=C2,2-phenylcyclopropan-1-amine,1,11
C1=CC=C(C=C1)CCNN,2-phenylethylhydrazine,1,8
COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,"2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one",0,38
CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,0,34
CC12CC3CC(C1)(CC(C3)(C2)N)C,"3,5-dimethyladamantan-1-amine",0,14
C1CCC2=NC3=CC=CC=C3C(=C2C1)N,"1,2,3,4-tetrahydroacridin-9-amine",1,16
,"5-[2-ethoxy-5-(4-methylpiperazin-1-yl)sulfonylphenyl]-1-methyl-3-propyl-6H-pyrazolo[4,5-d]pyrimidin-7-one",0,51
CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,"(2R,8R)-2-(1,3-benzodioxol-5-yl)-6-methyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",0,77
CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,"2-[2-ethoxy-5-(4-ethylpiperazin-1-yl)sulfonylphenyl]-5-methyl-7-propyl-3H-imidazo[5,1-f][1,2,4]triazin-4-one",0,59
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,"(1S,3aS,3bS,5aR,9aR,9bS,11aS)-N-tert-butyl-9a,11a-dimethyl-7-oxo-1,2,3,3a,3b,4,5,5a,6,9b,10,11-dodecahydroindeno[5,4-f]quinoline-1-carboxamide",0,81
CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,5-[(2R)-2-[2-(2-ethoxyphenoxy)ethylamino]propyl]-2-methoxybenzenesulfonamide,0,37
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-(2,3-dihydro-1,4-benzodioxin-3-yl)methanone",0,53
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-(oxolan-2-yl)methanone",0,40
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-(furan-2-yl)methanone",0,39
C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,"N-(2,6-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine",1,28
C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,"N-(diaminomethylidene)-2-(2,6-dichlorophenyl)acetamide",0,23
C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,"(2S)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid",0,30
C1=CC=C2C(=C1)C=NN=C2NN,phthalazin-1-ylhydrazine,1,8
C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,3-hydroxy-2-imino-6-piperidin-1-ylpyrimidin-4-amine,1,21
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,(2S)-1-[(2S)-2-methyl-3-sulfanylpropanoyl]pyrrolidine-2-carboxylic acid,0,34
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,(2S)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]pyrrolidine-2-carboxylic acid,0,54
C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,(2S)-1-[(2S)-6-amino-2-[[(1S)-1-carboxy-3-phenylpropyl]amino]hexanoyl]pyrrolidine-2-carboxylic acid,0,49
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexahydro-2H-cyclopenta[b]pyrrole-2-carboxylic acid",0,83
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,[2-butyl-5-chloro-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]imidazol-4-yl]methanol,0,48
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,(2S)-3-methyl-2-[pentanoyl-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]amino]butanoic acid,0,50
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,"2-butyl-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]-1,3-diazaspiro[4.4]non-1-en-4-one",0,56
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,2-ethoxy-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]benzimidazole-4-carboxylic acid,0,41
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",0,37
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,"2-(3,4-dimethoxyphenyl)-5-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]-2-propan-2-ylpentanenitrile",0,48
CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,"[(2S,3S)-5-[2-(dimethylamino)ethyl]-2-(4-methoxyphenyl)-4-oxo-2,3-dihydro-1,5-benzothiazepin-3-yl] acetate",0,62
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,5-chloro-N-[2-[4-(cyclohexylcarbamoylsulfamoyl)phenyl]ethyl]-2-methoxybenzamide,0,34
CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,N-[2-[4-(cyclohexylcarbamoylsulfamoyl)phenyl]ethyl]-5-methylpyrazine-2-carboxamide,0,34
,"(2R,3R,4R,5R)-4-[(2R,3R,4R,5S,6R)-5-[(2R,3R,4S,5S,6R)-3,4-dihydroxy-6-methyl-5-[[(1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino]oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3,5,6-tetrahydroxyhexanal",0,159
C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,"(2S)-2-amino-3-[4-(4-hydroxy-3,5-diiodophenoxy)-3,5-diiodophenyl]propanoic acid",0,41
CCOC(=O)N1C=CN(C1=S)C,ethyl 3-methyl-2-sulfanylideneimidazole-1-carboxylate,0,20
CCCC1=CC(=O)NC(=S)N1,6-propyl-2-sulfanylidene-1H-pyrimidin-4-one,0,20
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",0,76
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,"(8S,9R,10S,11S,13S,14S,16R,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",0,81
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",0,92
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)O)C)O)F)C)F,"S-(fluoromethyl) (6S,8S,9R,10S,11S,13S,14S,16R,17R)-6,9-difluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-17-carbothioate",1,92
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C,"(8S,9R,10S,11S,13S,14S,16S,17R)-9-chloro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",1,81
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",0,80
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)F,"(8S,9R,10S,11S,13S,14S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one",0,80
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,"(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",0,72
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C,"(2S,5R,6R)-6-[[(2R)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",0,67
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C,"(2S,5R,6R)-6-[[(2R)-2-carboxy-2-thiophen-3-ylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",0,71
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,"(6R,7R)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",0,64
CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,"(6R,7R)-3-[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanylmethyl]-8-oxo-7-[[2-(tetrazol-1-yl)acetyl]amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",0,88
CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(2-methyl-5,6-dioxo-1H-1,2,4-triazin-3-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",0,116
